BudgetID,DateKey,SegmentID,GeographyID,BudgetRevenue,BudgetCOGS,BudgetOpEx,BudgetGrossProfit,BudgetOperatingIncome
352,20240701,2,10,6533145.45,1959943.64,2286600.91,4573201.81,2286600.9
353,20240701,2,11,5163399.33,1549019.8,1807189.77,3614379.53,1807189.76
354,20240701,2,12,4303831.26,1291149.38,1506340.94,3012681.88,1506340.94
355,20240701,2,13,3157540.66,947262.2,1105139.23,2210278.46,1105139.23
356,20240701,2,14,7201545.66,2160463.7,2520540.98,5041081.96,2520540.98
357,20240701,2,15,3743624.16,1123087.25,1310268.46,2620536.91,1310268.45
358,20240701,2,16,5744173.03,1723251.91,2010460.56,4020921.12,2010460.56
359,20240701,2,17,7605033.8,2281510.14,2661761.83,5323523.66,2661761.83
360,20240701,2,18,8144884.53,2443465.36,2850709.59,5701419.17,2850709.58
361,20240701,3,1,4688469.18,1640964.21,1640964.21,3047504.97,1406540.76
362,20240701,3,2,4042239.19,1414783.72,1414783.72,2627455.47,1212671.75
363,20240701,3,3,7158063.77,2505322.32,2505322.32,4652741.45,2147419.13
364,20240701,3,4,3474324.88,1216013.71,1216013.71,2258311.17,1042297.46
365,20240701,3,5,1910080.47,668528.16,668528.16,1241552.31,573024.15
366,20240701,3,6,1908563.08,667997.08,667997.08,1240566.0,572568.92
367,20240701,3,7,4143157.84,1450105.24,1450105.24,2693052.6,1242947.36
368,20240701,3,8,2714914.02,950219.91,950219.91,1764694.11,814474.2
369,20240701,3,9,2204343.22,771520.13,771520.13,1432823.09,661302.96
370,20240701,3,10,3833069.04,1341574.16,1341574.16,2491494.88,1149920.72
371,20240701,3,11,5251855.81,1838149.53,1838149.53,3413706.28,1575556.75
372,20240701,3,12,4113894.67,1439863.13,1439863.13,2674031.54,1234168.41
373,20240701,3,13,7342896.18,2570013.66,2570013.66,4772882.52,2202868.86
374,20240701,3,14,6024902.53,2108715.89,2108715.89,3916186.64,1807470.75
375,20240701,3,15,5265194.97,1842818.24,1842818.24,3422376.73,1579558.49
376,20240701,3,16,5149694.39,1802393.04,1802393.04,3347301.35,1544908.31
377,20240701,3,17,4493953.06,1572883.57,1572883.57,2921069.49,1348185.92
378,20240701,3,18,4547456.95,1591609.93,1591609.93,2955847.02,1364237.09
379,20240801,1,1,3413455.95,1536055.18,1194709.58,1877400.77,682691.19
380,20240801,1,2,2293183.6,1031932.62,802614.26,1261250.98,458636.72
381,20240801,1,3,4112209.62,1850494.33,1439273.37,2261715.29,822441.92
382,20240801,1,4,2559116.14,1151602.26,895690.65,1407513.88,511823.23
383,20240801,1,5,5594851.58,2517683.21,1958198.05,3077168.37,1118970.32
384,20240801,1,6,6659692.99,2996861.85,2330892.55,3662831.14,1331938.59
385,20240801,1,7,4553684.86,2049158.19,1593789.7,2504526.67,910736.97
386,20240801,1,8,2565214.73,1154346.63,897825.16,1410868.1,513042.94
387,20240801,1,9,3458091.71,1556141.27,1210332.1,1901950.44,691618.34
388,20240801,1,10,3783842.05,1702728.92,1324344.72,2081113.13,756768.41
389,20240801,1,11,7839149.02,3527617.06,2743702.16,4311531.96,1567829.8
390,20240801,1,12,7453566.34,3354104.85,2608748.22,4099461.49,1490713.27
391,20240801,1,13,8052155.27,3623469.87,2818254.34,4428685.4,1610431.06
392,20240801,1,14,7265251.42,3269363.14,2542838.0,3995888.28,1453050.28
393,20240801,1,15,5122378.51,2305070.33,1792832.48,2817308.18,1024475.7
394,20240801,1,16,3902338.39,1756052.28,1365818.44,2146286.11,780467.67
395,20240801,1,17,5035644.05,2266039.82,1762475.42,2769604.23,1007128.81
396,20240801,1,18,7697057.03,3463675.66,2693969.96,4233381.37,1539411.41
397,20240801,2,1,5161954.22,1548586.27,1806683.98,3613367.95,1806683.97
398,20240801,2,2,6696691.42,2009007.43,2343842.0,4687683.99,2343841.99
399,20240801,2,3,6936352.3,2080905.69,2427723.3,4855446.61,2427723.31
400,20240801,2,4,3570451.31,1071135.39,1249657.96,2499315.92,1249657.96
401,20240801,2,5,5593798.89,1678139.67,1957829.61,3915659.22,1957829.61
402,20240801,2,6,4718499.43,1415549.83,1651474.8,3302949.6,1651474.8
403,20240801,2,7,2412546.4,723763.92,844391.24,1688782.48,844391.24
404,20240801,2,8,5008207.03,1502462.11,1752872.46,3505744.92,1752872.46
405,20240801,2,9,5321518.17,1596455.45,1862531.36,3725062.72,1862531.36
406,20240801,2,10,6040092.16,1812027.65,2114032.26,4228064.51,2114032.25
407,20240801,2,11,8424595.72,2527378.72,2948608.5,5897217.0,2948608.5
408,20240801,2,12,8481657.74,2544497.32,2968580.21,5937160.42,2968580.21
409,20240801,2,13,4581027.94,1374308.38,1603359.78,3206719.56,1603359.78
410,20240801,2,14,8258321.96,2477496.59,2890412.69,5780825.37,2890412.68
411,20240801,2,15,2675357.09,802607.13,936374.98,1872749.96,936374.98
412,20240801,2,16,6927210.08,2078163.02,2424523.53,4849047.06,2424523.53
413,20240801,2,17,4458436.68,1337531.0,1560452.84,3120905.68,1560452.84
414,20240801,2,18,3163824.89,949147.47,1107338.71,2214677.42,1107338.71
415,20240801,3,1,6975901.76,2441565.62,2441565.62,4534336.14,2092770.52
416,20240801,3,2,6330455.08,2215659.28,2215659.28,4114795.8,1899136.52
417,20240801,3,3,7336422.68,2567747.94,2567747.94,4768674.74,2200926.8
418,20240801,3,4,4653241.82,1628634.64,1628634.64,3024607.18,1395972.54
419,20240801,3,5,4703774.55,1646321.09,1646321.09,3057453.46,1411132.37
420,20240801,3,6,3862107.83,1351737.74,1351737.74,2510370.09,1158632.35
421,20240801,3,7,4458956.6,1560634.81,1560634.81,2898321.79,1337686.98
422,20240801,3,8,4990692.41,1746742.34,1746742.34,3243950.07,1497207.73
423,20240801,3,9,4991786.98,1747125.44,1747125.44,3244661.54,1497536.1
424,20240801,3,10,5824845.02,2038695.76,2038695.76,3786149.26,1747453.5
425,20240801,3,11,2491096.74,871883.86,871883.86,1619212.88,747329.02
426,20240801,3,12,6168124.89,2158843.71,2158843.71,4009281.18,1850437.47
427,20240801,3,13,5706083.41,1997129.19,1997129.19,3708954.22,1711825.03
428,20240801,3,14,3669593.29,1284357.65,1284357.65,2385235.64,1100877.99
429,20240801,3,15,7168917.79,2509121.23,2509121.23,4659796.56,2150675.33
430,20240801,3,16,2730468.24,955663.88,955663.88,1774804.36,819140.48
431,20240801,3,17,3528261.44,1234891.5,1234891.5,2293369.94,1058478.44
432,20240801,3,18,4518281.83,1581398.64,1581398.64,2936883.19,1355484.55
433,20240901,1,1,6833030.23,3074863.6,2391560.58,3758166.63,1366606.05
434,20240901,1,2,2364513.81,1064031.21,827579.83,1300482.6,472902.77
435,20240901,1,3,2982054.12,1341924.35,1043718.94,1640129.77,596410.83
436,20240901,1,4,7633211.22,3434945.05,2671623.93,4198266.17,1526642.24
437,20240901,1,5,7607421.96,3423339.88,2662597.69,4184082.08,1521484.39
438,20240901,1,6,3317064.36,1492678.96,1160972.53,1824385.4,663412.87
439,20240901,1,7,5761435.31,2592645.89,2016502.36,3168789.42,1152287.06
440,20240901,1,8,5061916.48,2277862.42,1771670.77,2784054.06,1012383.29
441,20240901,1,9,7925889.13,3566650.11,2774061.2,4359239.02,1585177.82
442,20240901,1,10,6121418.84,2754638.48,2142496.59,3366780.36,1224283.77
443,20240901,1,11,2837773.58,1276998.11,993220.75,1560775.47,567554.72
444,20240901,1,12,4391225.28,1976051.38,1536928.85,2415173.9,878245.05
445,20240901,1,13,2994935.98,1347721.19,1048227.59,1647214.79,598987.2
446,20240901,1,14,5211209.37,2345044.22,1823923.28,2866165.15,1042241.87
447,20240901,1,15,5961058.51,2682476.33,2086370.48,3278582.18,1192211.7
448,20240901,1,16,5139484.76,2312768.14,1798819.67,2826716.62,1027896.95
449,20240901,1,17,6390810.77,2875864.85,2236783.77,3514945.92,1278162.15
450,20240901,1,18,5366554.95,2414949.73,1878294.23,2951605.22,1073310.99
451,20240901,2,1,3803774.49,1141132.35,1331321.07,2662642.14,1331321.07
452,20240901,2,2,2200702.32,660210.7,770245.81,1540491.62,770245.81
453,20240901,2,3,7833815.49,2350144.65,2741835.42,5483670.84,2741835.42
454,20240901,2,4,6021415.53,1806424.66,2107495.44,4214990.87,2107495.43
455,20240901,2,5,5854587.41,1756376.22,2049105.59,4098211.19,2049105.6
456,20240901,2,6,3335234.45,1000570.34,1167332.06,2334664.11,1167332.05
457,20240901,2,7,6046051.75,1813815.52,2116118.11,4232236.23,2116118.12
458,20240901,2,8,5546602.65,1663980.8,1941310.93,3882621.85,1941310.92
459,20240901,2,9,5805102.4,1741530.72,2031785.84,4063571.68,2031785.84
460,20240901,2,10,4991414.7,1497424.41,1746995.15,3493990.29,1746995.14
461,20240901,2,11,3559686.99,1067906.1,1245890.45,2491780.89,1245890.44
462,20240901,2,12,2872124.67,861637.4,1005243.63,2010487.27,1005243.64
463,20240901,2,13,6418038.78,1925411.63,2246313.57,4492627.15,2246313.58
464,20240901,2,14,6225980.06,1867794.02,2179093.02,4358186.04,2179093.02
465,20240901,2,15,4357102.01,1307130.6,1524985.7,3049971.41,1524985.71
466,20240901,2,16,3707337.5,1112201.25,1297568.12,2595136.25,1297568.13
467,20240901,2,17,4845287.21,1453586.16,1695850.52,3391701.05,1695850.53
468,20240901,2,18,3120499.65,936149.89,1092174.88,2184349.76,1092174.88
469,20240901,3,1,7739142.9,2708700.02,2708700.02,5030442.88,2321742.86
470,20240901,3,2,7399950.27,2589982.59,2589982.59,4809967.68,2219985.09
471,20240901,3,3,6195667.31,2168483.56,2168483.56,4027183.75,1858700.19
472,20240901,3,4,6098204.23,2134371.48,2134371.48,3963832.75,1829461.27
473,20240901,3,5,7473013.97,2615554.89,2615554.89,4857459.08,2241904.19
474,20240901,3,6,6275925.59,2196573.96,2196573.96,4079351.63,1882777.67
475,20240901,3,7,4895057.07,1713269.97,1713269.97,3181787.1,1468517.13
476,20240901,3,8,3819420.17,1336797.06,1336797.06,2482623.11,1145826.05
477,20240901,3,9,7842062.5,2744721.88,2744721.88,5097340.62,2352618.74
478,20240901,3,10,5638610.88,1973513.81,1973513.81,3665097.07,1691583.26
479,20240901,3,11,5882074.97,2058726.24,2058726.24,3823348.73,1764622.49
480,20240901,3,12,2141069.81,749374.43,749374.43,1391695.38,642320.95
481,20240901,3,13,4744175.32,1660461.36,1660461.36,3083713.96,1423252.6
482,20240901,3,14,5645249.73,1975837.41,1975837.41,3669412.32,1693574.91
483,20240901,3,15,5029047.83,1760166.74,1760166.74,3268881.09,1508714.35
484,20240901,3,16,5552804.15,1943481.45,1943481.45,3609322.7,1665841.25
485,20240901,3,17,7105864.58,2487052.6,2487052.6,4618811.98,2131759.38
486,20240901,3,18,5606614.26,1962314.99,1962314.99,3644299.27,1681984.28
487,20241001,1,1,3219503.68,1448776.66,1126826.29,1770727.02,643900.73
488,20241001,1,2,5609614.34,2524326.45,1963365.02,3085287.89,1121922.87
489,20241001,1,3,3012743.59,1355734.62,1054460.26,1657008.97,602548.71
490,20241001,1,4,6510483.68,2929717.66,2278669.29,3580766.02,1302096.73
491,20241001,1,5,6981994.14,3141897.36,2443697.95,3840096.78,1396398.83
492,20241001,1,6,5890490.96,2650720.93,2061671.84,3239770.03,1178098.19
493,20241001,1,7,7739396.3,3482728.34,2708788.7,4256667.96,1547879.26
494,20241001,1,8,5388083.49,2424637.57,1885829.22,2963445.92,1077616.7
495,20241001,1,9,2901305.82,1305587.62,1015457.04,1595718.2,580261.16
496,20241001,1,10,3453902.7,1554256.22,1208865.95,1899646.48,690780.53
497,20241001,1,11,2176547.0,979446.15,761791.45,1197100.85,435309.4
498,20241001,1,12,4445651.64,2000543.24,1555978.07,2445108.4,889130.33
499,20241001,1,13,6670094.26,3001542.42,2334532.99,3668551.84,1334018.85
500,20241001,1,14,8135990.55,3661195.75,2847596.69,4474794.8,1627198.11
501,20241001,1,15,3298737.89,1484432.05,1154558.26,1814305.84,659747.58
502,20241001,1,16,6550180.65,2947581.29,2292563.23,3602599.36,1310036.13
503,20241001,1,17,3100724.52,1395326.03,1085253.58,1705398.49,620144.91
504,20241001,1,18,6470115.44,2911551.95,2264540.4,3558563.49,1294023.09
505,20241001,2,1,3934660.82,1180398.25,1377131.29,2754262.57,1377131.28
506,20241001,2,2,4756155.21,1426846.56,1664654.32,3329308.65,1664654.33
507,20241001,2,3,3256055.53,976816.66,1139619.44,2279238.87,1139619.43
508,20241001,2,4,4372094.94,1311628.48,1530233.23,3060466.46,1530233.23
509,20241001,2,5,6179261.39,1853778.42,2162741.49,4325482.97,2162741.48
510,20241001,2,6,6653611.26,1996083.38,2328763.94,4657527.88,2328763.94
511,20241001,2,7,3390881.37,1017264.41,1186808.48,2373616.96,1186808.48
512,20241001,2,8,5984955.39,1795486.62,2094734.39,4189468.77,2094734.38
513,20241001,2,9,5613121.51,1683936.45,1964592.53,3929185.06,1964592.53
514,20241001,2,10,4526661.06,1357998.32,1584331.37,3168662.74,1584331.37
515,20241001,2,11,6496194.56,1948858.37,2273668.1,4547336.19,2273668.09
516,20241001,2,12,3078446.86,923534.06,1077456.4,2154912.8,1077456.4
517,20241001,2,13,2386658.73,715997.62,835330.56,1670661.11,835330.55
518,20241001,2,14,2130573.47,639172.04,745700.71,1491401.43,745700.72
519,20241001,2,15,6043691.33,1813107.4,2115291.97,4230583.93,2115291.96
520,20241001,2,16,3465233.81,1039570.14,1212831.83,2425663.67,1212831.84
521,20241001,2,17,7021975.49,2106592.65,2457691.42,4915382.84,2457691.42
522,20241001,2,18,7404195.57,2221258.67,2591468.45,5182936.9,2591468.45
523,20241001,3,1,2847779.31,996722.76,996722.76,1851056.55,854333.79
524,20241001,3,2,5962453.06,2086858.57,2086858.57,3875594.49,1788735.92
525,20241001,3,3,4435676.32,1552486.71,1552486.71,2883189.61,1330702.9
526,20241001,3,4,6456341.35,2259719.47,2259719.47,4196621.88,1936902.41
527,20241001,3,5,5735708.37,2007497.93,2007497.93,3728210.44,1720712.51
528,20241001,3,6,3423274.46,1198146.06,1198146.06,2225128.4,1026982.34
529,20241001,3,7,6892761.55,2412466.54,2412466.54,4480295.01,2067828.47
530,20241001,3,8,7853657.97,2748780.29,2748780.29,5104877.68,2356097.39
531,20241001,3,9,4684513.2,1639579.62,1639579.62,3044933.58,1405353.96
532,20241001,3,10,2528212.77,884874.47,884874.47,1643338.3,758463.83
533,20241001,3,11,7667712.98,2683699.54,2683699.54,4984013.44,2300313.9
534,20241001,3,12,3440795.08,1204278.28,1204278.28,2236516.8,1032238.52
535,20241001,3,13,2553939.09,893878.68,893878.68,1660060.41,766181.73
536,20241001,3,14,6362185.99,2226765.1,2226765.1,4135420.89,1908655.79
537,20241001,3,15,4605601.47,1611960.51,1611960.51,2993640.96,1381680.45
538,20241001,3,16,5401665.84,1890583.04,1890583.04,3511082.8,1620499.76
539,20241001,3,17,5451596.65,1908058.83,1908058.83,3543537.82,1635478.99
540,20241001,3,18,6031115.83,2110890.54,2110890.54,3920225.29,1809334.75
541,20241101,1,1,8344071.24,3754832.06,2920424.93,4589239.18,1668814.25
542,20241101,1,2,7075358.49,3183911.32,2476375.47,3891447.17,1415071.7
543,20241101,1,3,8450852.64,3802883.69,2957798.42,4647968.95,1690170.53
544,20241101,1,4,4606625.97,2072981.69,1612319.09,2533644.28,921325.19
545,20241101,1,5,6130378.23,2758670.2,2145632.38,3371708.03,1226075.65
546,20241101,1,6,7868144.42,3540664.99,2753850.55,4327479.43,1573628.88
547,20241101,1,7,7199509.6,3239779.32,2519828.36,3959730.28,1439901.92
548,20241101,1,8,4138595.5,1862367.98,1448508.42,2276227.52,827719.1
549,20241101,1,9,3323246.87,1495461.09,1163136.4,1827785.78,664649.38
550,20241101,1,10,8872259.3,3992516.69,3105290.75,4879742.61,1774451.86
551,20241101,1,11,4005302.14,1802385.96,1401855.75,2202916.18,801060.43
552,20241101,1,12,8498532.64,3824339.69,2974486.42,4674192.95,1699706.53
553,20241101,1,13,4091711.16,1841270.02,1432098.91,2250441.14,818342.23
554,20241101,1,14,3079960.43,1385982.19,1077986.15,1693978.24,615992.09
555,20241101,1,15,8592835.54,3866775.99,3007492.44,4726059.55,1718567.11
556,20241101,1,16,6086271.4,2738822.13,2130194.99,3347449.27,1217254.28
557,20241101,1,17,4177415.89,1879837.15,1462095.56,2297578.74,835483.18
558,20241101,1,18,3348618.65,1506878.39,1172016.53,1841740.26,669723.73
559,20241101,2,1,4544581.8,1363374.54,1590603.63,3181207.26,1590603.63
560,20241101,2,2,4861368.71,1458410.61,1701479.05,3402958.1,1701479.05
561,20241101,2,3,7376630.3,2212989.09,2581820.6,5163641.21,2581820.61
562,20241101,2,4,2260206.88,678062.06,791072.41,1582144.82,791072.41
563,20241101,2,5,6896870.65,2069061.2,2413904.73,4827809.45,2413904.72
564,20241101,2,6,8384132.8,2515239.84,2934446.48,5868892.96,2934446.48
565,20241101,2,7,4419191.11,1325757.33,1546716.89,3093433.78,1546716.89
566,20241101,2,8,7085801.05,2125740.32,2480030.37,4960060.73,2480030.36
567,20241101,2,9,2576877.01,773063.1,901906.95,1803813.91,901906.96
568,20241101,2,10,6585266.86,1975580.06,2304843.4,4609686.8,2304843.4
569,20241101,2,11,7220629.38,2166188.81,2527220.28,5054440.57,2527220.29
570,20241101,2,12,6896004.6,2068801.38,2413601.61,4827203.22,2413601.61
571,20241101,2,13,3973603.14,1192080.94,1390761.1,2781522.2,1390761.1
572,20241101,2,14,2903691.3,871107.39,1016291.95,2032583.91,1016291.96
573,20241101,2,15,7631068.1,2289320.43,2670873.83,5341747.67,2670873.84
574,20241101,2,16,6621522.93,1986456.88,2317533.03,4635066.05,2317533.02
575,20241101,2,17,8003730.28,2401119.08,2801305.6,5602611.2,2801305.6
576,20241101,2,18,4167997.57,1250399.27,1458799.15,2917598.3,1458799.15
577,20241101,3,1,7331468.15,2566013.85,2566013.85,4765454.3,2199440.45
578,20241101,3,2,7060322.51,2471112.88,2471112.88,4589209.63,2118096.75
579,20241101,3,3,6983186.09,2444115.13,2444115.13,4539070.96,2094955.83
580,20241101,3,4,3431409.87,1200993.45,1200993.45,2230416.42,1029422.97
581,20241101,3,5,5326951.14,1864432.9,1864432.9,3462518.24,1598085.34
582,20241101,3,6,8037161.78,2813006.62,2813006.62,5224155.16,2411148.54
583,20241101,3,7,4290022.27,1501507.79,1501507.79,2788514.48,1287006.69
584,20241101,3,8,6526632.24,2284321.28,2284321.28,4242310.96,1957989.68
585,20241101,3,9,4762263.16,1666792.11,1666792.11,3095471.05,1428678.94
586,20241101,3,10,5700943.3,1995330.15,1995330.15,3705613.15,1710283.0
587,20241101,3,11,7557680.88,2645188.31,2645188.31,4912492.57,2267304.26
588,20241101,3,12,5307015.23,1857455.33,1857455.33,3449559.9,1592104.57
589,20241101,3,13,3087153.79,1080503.83,1080503.83,2006649.96,926146.13
590,20241101,3,14,5883255.09,2059139.28,2059139.28,3824115.81,1764976.53
591,20241101,3,15,5038334.28,1763417.0,1763417.0,3274917.28,1511500.28
592,20241101,3,16,5257739.97,1840208.99,1840208.99,3417530.98,1577321.99
593,20241101,3,17,5894485.98,2063070.09,2063070.09,3831415.89,1768345.8
594,20241101,3,18,3602578.99,1260902.65,1260902.65,2341676.34,1080773.69
595,20241201,1,1,2623291.32,1180481.09,918151.96,1442810.23,524658.27
596,20241201,1,2,4046763.57,1821043.61,1416367.25,2225719.96,809352.71
597,20241201,1,3,5830959.7,2623931.87,2040835.9,3207027.83,1166191.93
598,20241201,1,4,3596210.77,1618294.85,1258673.77,1977915.92,719242.15
599,20241201,1,5,7807495.55,3513373.0,2732623.44,4294122.55,1561499.11
600,20241201,1,6,4184082.02,1882836.91,1464428.71,2301245.11,836816.4
601,20241201,1,7,6115281.06,2751876.48,2140348.37,3363404.58,1223056.21
602,20241201,1,8,7918560.04,3563352.02,2771496.01,4355208.02,1583712.01
603,20241201,1,9,2807058.08,1263176.14,982470.33,1543881.94,561411.61
604,20241201,1,10,8067697.47,3630463.86,2823694.11,4437233.61,1613539.5
605,20241201,1,11,3229226.72,1453152.02,1130229.35,1776074.7,645845.35
606,20241201,1,12,6898328.99,3104248.05,2414415.15,3794080.94,1379665.79
607,20241201,1,13,3952450.47,1778602.71,1383357.66,2173847.76,790490.1
608,20241201,1,14,4176883.13,1879597.41,1461909.1,2297285.72,835376.62
609,20241201,1,15,4755103.25,2139796.46,1664286.14,2615306.79,951020.65
610,20241201,1,16,7195031.62,3237764.23,2518261.07,3957267.39,1439006.32
611,20241201,1,17,2906377.79,1307870.01,1017232.23,1598507.78,581275.55
612,20241201,1,18,8477767.32,3814995.29,2967218.56,4662772.03,1695553.47
613,20241201,2,1,2764812.84,829443.85,967684.49,1935368.99,967684.5
614,20241201,2,2,5070615.99,1521184.8,1774715.6,3549431.19,1774715.59
615,20241201,2,3,7768595.78,2330578.73,2719008.52,5438017.05,2719008.53
616,20241201,2,4,4257949.26,1277384.78,1490282.24,2980564.48,1490282.24
617,20241201,2,5,5450624.9,1635187.47,1907718.72,3815437.43,1907718.71
618,20241201,2,6,7925753.72,2377726.12,2774013.8,5548027.6,2774013.8
619,20241201,2,7,2516799.59,755039.88,880879.86,1761759.71,880879.85
620,20241201,2,8,3442840.79,1032852.24,1204994.28,2409988.55,1204994.27
621,20241201,2,9,7027689.54,2108306.86,2459691.34,4919382.68,2459691.34
622,20241201,2,10,6627921.43,1988376.43,2319772.5,4639545.0,2319772.5
623,20241201,2,11,2500330.93,750099.28,875115.83,1750231.65,875115.82
624,20241201,2,12,4321050.62,1296315.19,1512367.72,3024735.43,1512367.71
625,20241201,2,13,5364746.67,1609424.0,1877661.33,3755322.67,1877661.34
626,20241201,2,14,7301234.76,2190370.43,2555432.17,5110864.33,2555432.16
627,20241201,2,15,3495310.69,1048593.21,1223358.74,2446717.48,1223358.74
628,20241201,2,16,6957712.65,2087313.8,2435199.43,4870398.85,2435199.42
629,20241201,2,17,7319522.34,2195856.7,2561832.82,5123665.64,2561832.82
630,20241201,2,18,4994663.06,1498398.92,1748132.07,3496264.14,1748132.07
